customer_id,gender,age,marital_status,education,occupation,annual_income,city,state,join_date
C06253,Female,41,Married,Bachelor,Salaried,2236541,Raipur,Chhattisgarh,11-08-2024
C06254,Male,35,Married,Bachelor,Professional,2885018,Indore,Madhya Pradesh,06-08-2020
C06255,Female,35,Married,Bachelor,Self-Employed,1628637,Gurugram,Haryana,01-03-2024
C06256,Male,31,Married,PhD,Government,2508925,Jodhpur,Rajasthan,08-04-2022
C06257,Male,60,Divorced,Bachelor,Salaried,2724119,Kolkata,West Bengal,15-07-2020
C06258,Male,62,Married,MBA,Self-Employed,1368726,Ludhiana,Punjab,24-08-2024
C06259,Female,61,Married,Bachelor,Professional,2502258,Kolkata,West Bengal,27-05-2025
C06260,Male,57,Married,Master,Government,2366895,Madurai,Tamil Nadu,30-10-2021
C06261,Female,40,Divorced,High School,Salaried,1880549,Kanpur,Uttar Pradesh,14-05-2025
C06262,Female,54,Married,Bachelor,Business,1080957,Patna,Bihar,10-12-2021
C06263,Male,42,Single,Master,Business,476282,Vadodara,Gujarat,30-03-2020
C06264,Male,38,Single,High School,Salaried,1400681,Lucknow,Uttar Pradesh,22-12-2021
C06265,Male,36,Married,Master,Business,1944322,Pune,Maharashtra,16-08-2022
C06266,Male,25,Single,High School,Professional,2519468,Siliguri,West Bengal,24-01-2023
C06267,Female,21,Married,Master,Salaried,1980133,Kolkata,West Bengal,19-10-2024
C06268,Male,39,Single,PhD,Salaried,2643788,Mangaluru,Karnataka,15-10-2024
C06269,Male,30,Single,Master,Business,1765896,New Delhi,Delhi,16-02-2023
C06270,Male,41,Single,High School,Salaried,1708503,New Delhi,Delhi,18-02-2020
C06271,Male,33,Divorced,Bachelor,Government,2423268,Ahmedabad,Gujarat,07-11-2020
C06272,Male,44,Married,Master,Salaried,347967,Ranchi,Jharkhand,26-10-2021
C06273,Female,43,Single,MBA,Business,912645,Vadodara,Gujarat,22-07-2024
C06274,Female,43,Married,High School,Business,1846905,Hyderabad,Telangana,20-07-2020
C06275,Female,31,Married,Master,Business,402057,Udaipur,Rajasthan,24-08-2024
C06276,Male,22,Married,High School,Business,1527252,Amritsar,Punjab,23-02-2022
C06277,Male,26,Married,Master,Professional,1917775,Guwahati,Assam,02-10-2021
C06278,Female,31,Divorced,MBA,Business,2575697,Pune,Maharashtra,06-04-2021
C06279,Female,35,Married,MBA,Government,1689921,Pune,Maharashtra,26-10-2022
C06280,Female,29,Divorced,Master,Salaried,2962110,Raipur,Chhattisgarh,17-09-2025
C06281,Female,32,Single,Bachelor,Self-Employed,2646099,Nagpur,Maharashtra,21-10-2021
C06282,Male,56,Married,MBA,Self-Employed,2139691,Thiruvananthapuram,Kerala,30-11-2022
C06283,Male,48,Married,Bachelor,Professional,894699,Kanpur,Uttar Pradesh,13-06-2024
C06284,Male,43,Single,Bachelor,Self-Employed,2861638,Cuttack,Odisha,18-11-2020
C06285,Female,47,Single,MBA,Business,1906601,Mysuru,Karnataka,31-07-2023
C06286,Female,44,Married,Bachelor,Self-Employed,1769576,Patna,Bihar,28-06-2023
C06287,Female,34,Single,Master,Government,2385829,Bhopal,Madhya Pradesh,27-01-2025
C06288,Male,55,Married,Bachelor,Business,2183043,Warangal,Telangana,27-06-2024
C06289,Male,47,Married,High School,Self-Employed,2463107,Kochi,Kerala,11-09-2024
C06290,Female,41,Single,Bachelor,Business,390103,Thiruvananthapuram,Kerala,02-08-2020
C06291,Male,33,Single,Bachelor,Professional,1437364,Pune,Maharashtra,01-03-2025
C06292,Female,28,Divorced,Bachelor,Government,1492284,Siliguri,West Bengal,31-05-2022
C06293,Female,64,Single,Bachelor,Salaried,1852167,Mangaluru,Karnataka,09-11-2024
C06294,Female,64,Single,Bachelor,Business,1728669,Coimbatore,Tamil Nadu,14-06-2025
C06295,Male,64,Single,Master,Government,797822,Guwahati,Assam,20-12-2020
C06296,Female,54,Divorced,Bachelor,Professional,330224,Gurugram,Haryana,24-07-2025
C06297,Female,62,Married,MBA,Professional,2853977,Guwahati,Assam,19-11-2021
C06298,Male,43,Married,High School,Government,931659,Raipur,Chhattisgarh,30-10-2023
C06299,Female,29,Single,MBA,Self-Employed,1821257,Bhubaneswar,Odisha,09-06-2024
C06300,Female,21,Married,Master,Government,491629,Guwahati,Assam,24-03-2025
C06301,Male,56,Single,Bachelor,Self-Employed,2172426,Bhubaneswar,Odisha,18-01-2025
C06302,Female,36,Married,High School,Self-Employed,2139057,Ahmedabad,Gujarat,05-08-2025
C06303,Female,45,Single,Master,Government,1259410,Indore,Madhya Pradesh,09-04-2025
C06304,Female,38,Married,PhD,Professional,828554,Mumbai,Maharashtra,11-05-2022
C06305,Male,54,Married,PhD,Salaried,810739,Cuttack,Odisha,06-10-2021
C06306,Female,58,Single,Bachelor,Salaried,1559492,Coimbatore,Tamil Nadu,16-06-2022
C06307,Female,23,Divorced,High School,Government,417070,Bhopal,Madhya Pradesh,02-12-2021
C06308,Female,40,Single,Bachelor,Business,2997456,Jaipur,Rajasthan,08-04-2020
C06309,Male,39,Single,Bachelor,Government,1786694,Bengaluru,Karnataka,19-06-2022
C06310,Male,33,Married,High School,Salaried,2790258,Kochi,Kerala,22-09-2024
C06311,Male,37,Single,Bachelor,Government,2685694,Kolkata,West Bengal,03-07-2025
C06312,Female,34,Single,Master,Professional,2906395,Bhopal,Madhya Pradesh,17-09-2023
C06313,Male,50,Married,Master,Salaried,2176144,Ranchi,Jharkhand,02-04-2024
C06314,Female,42,Single,High School,Salaried,2527642,Surat,Gujarat,02-12-2025
C06315,Male,63,Divorced,Bachelor,Salaried,1486018,Ludhiana,Punjab,05-03-2025
C06316,Male,63,Single,Bachelor,Professional,808448,Kanpur,Uttar Pradesh,20-07-2025
C06317,Male,49,Single,MBA,Salaried,2132561,Kolkata,West Bengal,05-02-2022
C06318,Male,22,Married,MBA,Business,2182780,Ranchi,Jharkhand,15-08-2022
C06319,Female,28,Single,Bachelor,Salaried,588860,Ludhiana,Punjab,18-04-2022
C06320,Male,34,Divorced,Bachelor,Government,603090,Ludhiana,Punjab,05-07-2022
C06321,Female,54,Single,Bachelor,Business,1929144,Mangaluru,Karnataka,15-11-2021
C06322,Female,33,Single,Bachelor,Self-Employed,1067307,Hyderabad,Telangana,27-10-2025
C06323,Female,30,Single,Bachelor,Salaried,1134669,Amritsar,Punjab,26-04-2021
C06324,Male,28,Single,Bachelor,Self-Employed,2622423,Raipur,Chhattisgarh,18-09-2020
C06325,Male,27,Married,High School,Self-Employed,809680,Pune,Maharashtra,11-07-2022
C06326,Female,33,Single,Master,Professional,2168902,Jodhpur,Rajasthan,13-04-2025
C06327,Male,46,Married,Bachelor,Government,1691510,Guwahati,Assam,14-12-2025
C06328,Female,52,Single,Bachelor,Government,990371,Bhubaneswar,Odisha,21-04-2023
C06329,Male,39,Married,Master,Self-Employed,291292,Ahmedabad,Gujarat,04-11-2021
C06330,Male,35,Single,Master,Professional,1947983,Lucknow,Uttar Pradesh,05-05-2024
C06331,Female,22,Married,High School,Business,2983401,Amritsar,Punjab,07-02-2023
C06332,Male,57,Single,Bachelor,Salaried,1552822,Coimbatore,Tamil Nadu,20-03-2020
C06333,Female,39,Single,MBA,Business,2574614,Ranchi,Jharkhand,17-12-2023
C06334,Female,53,Married,Bachelor,Salaried,2165082,Madurai,Tamil Nadu,05-04-2022
C06335,Male,59,Married,Bachelor,Self-Employed,1072942,Thiruvananthapuram,Kerala,20-04-2025
C06336,Male,53,Single,High School,Professional,2969393,Mumbai,Maharashtra,10-02-2021
C06337,Male,21,Single,Master,Professional,2045786,Mysuru,Karnataka,12-04-2023
C06338,Female,59,Single,High School,Government,1309160,Guwahati,Assam,05-07-2024
C06339,Male,48,Married,Master,Government,367298,Madurai,Tamil Nadu,10-10-2025
C06340,Male,37,Single,Bachelor,Business,2746183,Guwahati,Assam,16-08-2025
C06341,Male,26,Married,Bachelor,Government,1683440,Mumbai,Maharashtra,12-12-2025
C06342,Male,64,Married,Bachelor,Salaried,384940,Udaipur,Rajasthan,03-05-2025
C06343,Female,40,Divorced,Bachelor,Professional,2085257,Indore,Madhya Pradesh,04-04-2024
C06344,Male,33,Single,Bachelor,Professional,2525646,Kochi,Kerala,09-06-2025
C06345,Female,32,Married,Bachelor,Self-Employed,307044,Udaipur,Rajasthan,23-10-2023
C06346,Male,50,Single,Bachelor,Self-Employed,2018944,Coimbatore,Tamil Nadu,28-12-2023
C06347,Male,41,Married,Bachelor,Business,2722224,Madurai,Tamil Nadu,08-03-2021
C06348,Male,22,Married,High School,Self-Employed,2991253,Madurai,Tamil Nadu,19-11-2024
C06349,Female,38,Single,Master,Salaried,1606324,Madurai,Tamil Nadu,15-09-2020
C06350,Female,48,Married,Master,Government,1834820,Ranchi,Jharkhand,30-06-2024
C06351,Male,24,Married,High School,Government,362897,Ranchi,Jharkhand,03-09-2020
C06352,Female,62,Single,Bachelor,Business,1073517,Guwahati,Assam,11-07-2021
C06353,Female,63,Single,High School,Government,2646507,Noida,Uttar Pradesh,15-02-2025
C06354,Male,26,Single,Master,Professional,1460996,Ranchi,Jharkhand,25-04-2025
C06355,Male,58,Single,Master,Government,1798978,Vadodara,Gujarat,19-12-2022
C06356,Male,29,Single,Bachelor,Self-Employed,305386,Madurai,Tamil Nadu,07-03-2021
C06357,Male,40,Married,Master,Professional,766006,Warangal,Telangana,24-05-2023
C06358,Male,65,Single,PhD,Self-Employed,1724197,Ludhiana,Punjab,20-06-2024
C06359,Male,50,Single,PhD,Self-Employed,266677,Cuttack,Odisha,21-03-2022
C06360,Female,57,Married,PhD,Business,638195,Ludhiana,Punjab,25-12-2025
C06361,Male,58,Married,Master,Business,1323182,Raipur,Chhattisgarh,22-10-2022
C06362,Male,24,Divorced,Bachelor,Professional,741307,Guwahati,Assam,28-02-2024
C06363,Male,58,Married,High School,Government,2015981,Lucknow,Uttar Pradesh,14-04-2022
C06364,Male,33,Married,Master,Salaried,1057693,Patna,Bihar,31-01-2024
C06365,Female,55,Single,Bachelor,Government,2371726,Raipur,Chhattisgarh,22-06-2020
C06366,Female,50,Married,Bachelor,Professional,1205489,Jaipur,Rajasthan,28-10-2023
C06367,Female,62,Married,High School,Salaried,690794,Surat,Gujarat,24-10-2022
C06368,Male,24,Married,Master,Self-Employed,1977830,Guwahati,Assam,21-08-2021
C06369,Male,45,Single,Bachelor,Self-Employed,1493074,Patna,Bihar,25-03-2024
C06370,Female,51,Married,Bachelor,Salaried,2277396,Gaya,Bihar,22-10-2025
C06371,Female,32,Married,Master,Self-Employed,1121209,Nagpur,Maharashtra,24-08-2021
C06372,Male,35,Married,PhD,Government,2327429,Mangaluru,Karnataka,08-01-2023
C06373,Male,46,Married,Bachelor,Business,1254561,Ludhiana,Punjab,14-07-2024
C06374,Male,30,Single,Master,Government,2707272,Bhubaneswar,Odisha,18-03-2021
C06375,Male,32,Married,Bachelor,Self-Employed,1796469,Ahmedabad,Gujarat,10-02-2021
C06376,Male,42,Married,Bachelor,Business,2782041,Kanpur,Uttar Pradesh,01-07-2022
C06377,Female,60,Single,Bachelor,Government,463601,Jodhpur,Rajasthan,23-07-2021
C06378,Male,41,Married,Master,Self-Employed,1906288,Ranchi,Jharkhand,13-08-2021
C06379,Female,55,Married,MBA,Government,1276622,Guwahati,Assam,07-04-2021
C06380,Male,27,Single,Master,Self-Employed,312302,Madurai,Tamil Nadu,17-04-2022
C06381,Female,38,Single,Bachelor,Professional,944659,Warangal,Telangana,17-06-2024
C06382,Female,47,Married,Master,Salaried,2896670,Ludhiana,Punjab,07-12-2025
C06383,Female,55,Married,Bachelor,Self-Employed,665745,Gaya,Bihar,25-04-2025
C06384,Male,22,Married,Bachelor,Government,2609446,Hyderabad,Telangana,01-05-2023
C06385,Male,52,Married,Master,Self-Employed,933746,Mangaluru,Karnataka,22-01-2025
C06386,Male,35,Divorced,Master,Self-Employed,373632,Jodhpur,Rajasthan,23-02-2021
C06387,Female,65,Married,MBA,Government,2977329,Raipur,Chhattisgarh,31-03-2024
C06388,Female,44,Single,Bachelor,Government,2172700,Siliguri,West Bengal,10-07-2022
C06389,Male,40,Married,MBA,Business,1004855,Siliguri,West Bengal,31-05-2021
C06390,Female,30,Married,High School,Self-Employed,2654979,Bhopal,Madhya Pradesh,25-01-2024
C06391,Female,44,Married,Bachelor,Professional,1735746,Raipur,Chhattisgarh,16-09-2022
C06392,Female,44,Single,Master,Salaried,2452633,Jodhpur,Rajasthan,05-01-2022
C06393,Female,44,Married,Bachelor,Self-Employed,2866921,Thiruvananthapuram,Kerala,04-07-2023
C06394,Male,60,Married,Bachelor,Government,386067,Siliguri,West Bengal,25-05-2020
C06395,Female,54,Married,Master,Business,900935,Noida,Uttar Pradesh,14-08-2021
C06396,Male,61,Single,Master,Self-Employed,292394,Raipur,Chhattisgarh,03-10-2024
C06397,Female,60,Married,Bachelor,Professional,1961879,Nagpur,Maharashtra,01-07-2023
C06398,Female,31,Married,Bachelor,Government,434500,Coimbatore,Tamil Nadu,06-09-2021
C06399,Male,46,Married,Master,Professional,2769406,Coimbatore,Tamil Nadu,22-06-2022
C06400,Female,21,Single,Master,Professional,2160957,Ranchi,Jharkhand,26-05-2023
C06401,Male,50,Married,MBA,Salaried,2971450,Kanpur,Uttar Pradesh,28-09-2022
C06402,Male,63,Divorced,Master,Salaried,2987757,Ranchi,Jharkhand,07-01-2025
C06403,Male,38,Divorced,Bachelor,Self-Employed,1312818,Patna,Bihar,29-12-2025
C06404,Male,46,Divorced,Bachelor,Salaried,1057858,Bhubaneswar,Odisha,27-01-2021
C06405,Male,29,Single,Bachelor,Self-Employed,1158350,New Delhi,Delhi,31-10-2025
C06406,Male,29,Married,High School,Self-Employed,724988,Kolkata,West Bengal,15-12-2025
C06407,Male,21,Single,Bachelor,Government,1339091,Cuttack,Odisha,10-11-2024
C06408,Female,27,Single,Bachelor,Government,1220380,Coimbatore,Tamil Nadu,15-04-2020
C06409,Male,64,Single,High School,Business,918078,Ranchi,Jharkhand,06-11-2024
C06410,Female,62,Married,Bachelor,Salaried,288533,Ranchi,Jharkhand,19-02-2023
C06411,Female,36,Married,Bachelor,Business,1213217,Raipur,Chhattisgarh,04-12-2020
C06412,Female,58,Married,Bachelor,Professional,344471,Hyderabad,Telangana,08-02-2022
C06413,Male,31,Married,Bachelor,Self-Employed,2548024,Ludhiana,Punjab,12-09-2020
C06414,Male,45,Single,Bachelor,Self-Employed,1415715,Guwahati,Assam,31-05-2022
C06415,Female,49,Married,High School,Government,823652,Bhopal,Madhya Pradesh,15-09-2025
C06416,Male,39,Single,Bachelor,Professional,1146991,Gaya,Bihar,26-11-2021
C06417,Female,38,Married,Master,Self-Employed,1643273,Mysuru,Karnataka,11-07-2024
C06418,Female,49,Married,MBA,Self-Employed,1200111,Ranchi,Jharkhand,02-08-2024
C06419,Female,36,Married,Bachelor,Professional,2025489,Siliguri,West Bengal,20-07-2021
C06420,Male,60,Divorced,Master,Professional,1077113,New Delhi,Delhi,26-10-2024
C06421,Female,28,Single,Master,Self-Employed,2456657,Kochi,Kerala,16-09-2024
C06422,Male,54,Single,Bachelor,Professional,2611466,Siliguri,West Bengal,01-01-2021
C06423,Female,26,Married,MBA,Salaried,2757797,Ranchi,Jharkhand,25-01-2020
C06424,Male,65,Married,Master,Professional,1709052,Guwahati,Assam,12-11-2021
C06425,Female,65,Married,Bachelor,Business,2983990,New Delhi,Delhi,15-03-2023
C06426,Male,50,Single,Master,Business,2501308,Kochi,Kerala,31-10-2021
C06427,Female,64,Married,PhD,Self-Employed,2001300,Madurai,Tamil Nadu,28-07-2024
C06428,Male,54,Single,MBA,Self-Employed,2595483,Patna,Bihar,02-06-2024
C06429,Male,41,Single,PhD,Government,1005432,Nagpur,Maharashtra,02-08-2023
C06430,Male,32,Single,High School,Professional,1855864,Udaipur,Rajasthan,13-11-2023
C06431,Female,26,Divorced,Bachelor,Business,1278383,Faridabad,Haryana,15-07-2020
C06432,Female,59,Single,Bachelor,Government,417409,Hyderabad,Telangana,06-01-2020
C06433,Female,26,Married,Bachelor,Self-Employed,1412151,Vadodara,Gujarat,21-05-2022
C06434,Male,24,Single,Bachelor,Salaried,681889,Warangal,Telangana,22-01-2021
C06435,Male,29,Married,Master,Professional,1229657,Jodhpur,Rajasthan,07-10-2022
C06436,Female,25,Divorced,Master,Government,1250255,Jaipur,Rajasthan,29-06-2024
C06437,Female,30,Single,Master,Salaried,1470694,Kochi,Kerala,04-03-2022
C06438,Male,28,Married,Bachelor,Self-Employed,420880,Kanpur,Uttar Pradesh,04-04-2024
C06439,Female,43,Divorced,Bachelor,Business,440324,Siliguri,West Bengal,02-11-2021
C06440,Male,24,Married,Master,Government,1243449,Nagpur,Maharashtra,07-06-2025
C06441,Male,57,Single,Bachelor,Government,1699553,Bengaluru,Karnataka,11-09-2022
C06442,Male,27,Married,Master,Self-Employed,2225506,Ranchi,Jharkhand,13-10-2025
C06443,Female,26,Married,High School,Self-Employed,2740021,Warangal,Telangana,29-11-2023
C06444,Male,65,Divorced,Bachelor,Business,2574368,Mangaluru,Karnataka,03-03-2022
C06445,Female,62,Married,High School,Business,374861,Noida,Uttar Pradesh,03-03-2024
C06446,Male,35,Married,High School,Business,2582187,Ahmedabad,Gujarat,19-02-2025
C06447,Female,55,Married,Master,Salaried,1978533,Mysuru,Karnataka,22-10-2023
C06448,Female,52,Married,Bachelor,Salaried,904637,Gaya,Bihar,20-08-2022
C06449,Male,34,Married,PhD,Self-Employed,655535,Madurai,Tamil Nadu,20-02-2024
C06450,Male,55,Married,Master,Government,2380264,Thiruvananthapuram,Kerala,02-01-2022
C06451,Male,31,Married,Master,Salaried,1320959,Amritsar,Punjab,20-08-2021
C06452,Male,30,Married,Bachelor,Self-Employed,840984,Warangal,Telangana,09-12-2024
C06453,Female,37,Married,High School,Salaried,2021300,Bengaluru,Karnataka,14-02-2024
C06454,Female,33,Single,Bachelor,Business,1141456,Lucknow,Uttar Pradesh,01-09-2025
C06455,Female,54,Married,MBA,Self-Employed,1980396,Ahmedabad,Gujarat,22-12-2022
C06456,Female,65,Single,High School,Business,2014333,Lucknow,Uttar Pradesh,02-09-2021
C06457,Female,25,Single,Bachelor,Professional,2139022,Warangal,Telangana,14-02-2023
C06458,Male,30,Married,Bachelor,Government,951502,Warangal,Telangana,09-03-2025
C06459,Male,52,Divorced,Master,Business,741308,Cuttack,Odisha,14-01-2024
C06460,Female,32,Married,Master,Government,1294514,Ahmedabad,Gujarat,19-05-2021
C06461,Male,33,Single,High School,Self-Employed,1705366,Ranchi,Jharkhand,28-08-2021
C06462,Male,41,Married,Master,Professional,415940,Kochi,Kerala,15-05-2024
C06463,Male,53,Married,PhD,Government,2417299,Gaya,Bihar,18-08-2024
C06464,Male,61,Married,Bachelor,Salaried,2300338,Udaipur,Rajasthan,16-10-2020
C06465,Male,52,Married,Bachelor,Self-Employed,2650250,Siliguri,West Bengal,06-08-2024
C06466,Male,32,Single,Bachelor,Professional,2235164,Warangal,Telangana,20-08-2020
C06467,Female,55,Single,PhD,Salaried,1365250,Kolkata,West Bengal,03-12-2023
C06468,Male,56,Married,Bachelor,Salaried,1674678,Indore,Madhya Pradesh,01-10-2022
C06469,Male,58,Married,Bachelor,Professional,2897918,Surat,Gujarat,08-05-2023
C06470,Female,48,Single,Bachelor,Business,2103018,Jaipur,Rajasthan,02-03-2023
C06471,Female,33,Divorced,PhD,Professional,1595072,Amritsar,Punjab,24-11-2024
C06472,Female,32,Single,Master,Professional,1973778,New Delhi,Delhi,10-08-2021
C06473,Male,42,Single,High School,Professional,2662816,Mysuru,Karnataka,27-06-2020
C06474,Female,64,Married,High School,Government,1516328,Thiruvananthapuram,Kerala,22-05-2022
C06475,Male,22,Married,MBA,Business,1922573,Mangaluru,Karnataka,13-03-2021
C06476,Female,49,Single,Master,Self-Employed,2751853,New Delhi,Delhi,29-02-2024
C06477,Male,33,Married,High School,Salaried,1587334,Indore,Madhya Pradesh,25-06-2021
C06478,Male,55,Single,Master,Government,1370004,Raipur,Chhattisgarh,23-06-2020
C06479,Female,33,Divorced,Bachelor,Business,2265430,Kolkata,West Bengal,09-09-2025
C06480,Male,54,Married,Master,Professional,1769602,Warangal,Telangana,20-02-2020
C06481,Male,39,Single,Bachelor,Government,2037986,Raipur,Chhattisgarh,27-08-2024
C06482,Male,29,Single,Bachelor,Government,625712,Chennai,Tamil Nadu,10-09-2022
C06483,Male,51,Married,Bachelor,Salaried,2778758,Vadodara,Gujarat,16-04-2025
C06484,Female,53,Married,Bachelor,Self-Employed,442212,Bhopal,Madhya Pradesh,27-09-2021
C06485,Female,47,Married,Bachelor,Business,2074381,Ludhiana,Punjab,07-06-2020
C06486,Female,65,Divorced,High School,Business,1268940,Ahmedabad,Gujarat,26-04-2020
C06487,Male,22,Married,High School,Business,1580702,Ranchi,Jharkhand,31-01-2024
C06488,Female,35,Married,Master,Professional,1115639,Chennai,Tamil Nadu,17-09-2025
C06489,Female,39,Married,Master,Professional,2603703,Gurugram,Haryana,11-09-2022
C06490,Male,51,Married,High School,Government,2430416,Gaya,Bihar,24-02-2022
C06491,Female,36,Married,Master,Self-Employed,952739,Hyderabad,Telangana,06-06-2024
C06492,Female,63,Single,Master,Salaried,1500024,Ranchi,Jharkhand,07-03-2024
C06493,Female,35,Single,High School,Salaried,2406961,Bhopal,Madhya Pradesh,08-09-2023
C06494,Male,26,Married,High School,Self-Employed,2009007,Gurugram,Haryana,06-01-2025
